,jurisdicción,región,año,mes,focosCalor,hectareas,incendiosReportados
0,Buenos Aires,Pampeana,2017,1,2844,0,37
1,Buenos Aires,Pampeana,2017,2,672,0,37
2,Buenos Aires,Pampeana,2017,3,597,0,37
3,Buenos Aires,Pampeana,2017,4,494,0,37
4,Buenos Aires,Pampeana,2017,5,353,0,37
5,Buenos Aires,Pampeana,2017,6,415,0,37
6,Buenos Aires,Pampeana,2017,7,449,0,37
7,Buenos Aires,Pampeana,2017,8,564,0,37
8,Buenos Aires,Pampeana,2017,9,603,0,37
9,Buenos Aires,Pampeana,2017,10,481,0,37
10,Buenos Aires,Pampeana,2017,11,465,0,37
11,Buenos Aires,Pampeana,2017,12,580,0,37
12,Catamarca,NOA,2017,1,79,0,167
13,Catamarca,NOA,2017,2,65,0,167
14,Catamarca,NOA,2017,3,6,0,167
15,Catamarca,NOA,2017,4,21,0,167
16,Catamarca,NOA,2017,5,31,0,167
17,Catamarca,NOA,2017,6,24,0,167
18,Catamarca,NOA,2017,7,77,0,167
19,Catamarca,NOA,2017,8,201,0,167
20,Catamarca,NOA,2017,9,180,0,167
21,Catamarca,NOA,2017,10,424,0,167
22,Catamarca,NOA,2017,11,1749,0,167
23,Catamarca,NOA,2017,12,31,0,167
24,Chaco,Norte,2017,1,204,0,18
25,Chaco,Norte,2017,2,204,0,18
26,Chaco,Norte,2017,3,103,0,18
27,Chaco,Norte,2017,4,47,0,18
28,Chaco,Norte,2017,5,31,0,18
29,Chaco,Norte,2017,6,224,0,18
30,Chaco,Norte,2017,7,4155,0,18
31,Chaco,Norte,2017,8,5111,0,18
32,Chaco,Norte,2017,9,1933,0,18
33,Chaco,Norte,2017,10,1739,0,18
34,Chaco,Norte,2017,11,1753,0,18
35,Chaco,Norte,2017,12,1952,0,18
36,Chubut,Pampeana,2017,1,65,0,30
37,Chubut,Pampeana,2017,2,39,0,30
38,Chubut,Pampeana,2017,3,5,0,30
39,Chubut,Pampeana,2017,4,7,0,30
40,Chubut,Pampeana,2017,5,7,0,30
41,Chubut,Pampeana,2017,6,3,0,30
42,Chubut,Pampeana,2017,7,5,0,30
43,Chubut,Pampeana,2017,8,4,0,30
44,Chubut,Pampeana,2017,9,6,0,30
45,Chubut,Pampeana,2017,10,4,0,30
46,Chubut,Pampeana,2017,11,21,0,30
47,Chubut,Pampeana,2017,12,53,0,30
48,CABA,Pampeana,2017,1,0,0,0
49,CABA,Pampeana,2017,2,0,0,0
50,CABA,Pampeana,2017,3,0,0,0
51,CABA,Pampeana,2017,4,0,0,0
52,CABA,Pampeana,2017,5,0,0,0
53,CABA,Pampeana,2017,6,0,0,0
54,CABA,Pampeana,2017,7,0,0,0
55,CABA,Pampeana,2017,8,0,0,0
56,CABA,Pampeana,2017,9,0,0,0
57,CABA,Pampeana,2017,10,0,0,0
58,CABA,Pampeana,2017,11,0,0,0
59,CABA,Pampeana,2017,12,0,0,0
60,Corrientes,NEA,2017,1,150,0,8
61,Corrientes,NEA,2017,2,165,0,8
62,Corrientes,NEA,2017,3,299,0,8
63,Corrientes,NEA,2017,4,310,0,8
64,Corrientes,NEA,2017,5,96,0,8
65,Corrientes,NEA,2017,6,370,0,8
66,Corrientes,NEA,2017,7,3397,0,8
67,Corrientes,NEA,2017,8,3392,0,8
68,Corrientes,NEA,2017,9,576,0,8
69,Corrientes,NEA,2017,10,442,0,8
70,Corrientes,NEA,2017,11,774,0,8
71,Corrientes,NEA,2017,12,1172,0,8
72,Córdoba,Centro,2017,1,84,0,56
73,Córdoba,Centro,2017,2,56,0,56
74,Córdoba,Centro,2017,3,87,0,56
75,Córdoba,Centro,2017,4,98,0,56
76,Córdoba,Centro,2017,5,81,0,56
77,Córdoba,Centro,2017,6,209,0,56
78,Córdoba,Centro,2017,7,614,0,56
79,Córdoba,Centro,2017,8,843,0,56
80,Córdoba,Centro,2017,9,565,0,56
81,Córdoba,Centro,2017,10,621,0,56
82,Córdoba,Centro,2017,11,1286,0,56
83,Córdoba,Centro,2017,12,194,0,56
84,Entre Ríos,NEA,2017,1,44,0,s/d
85,Entre Ríos,NEA,2017,2,18,0,s/d
86,Entre Ríos,NEA,2017,3,66,0,s/d
87,Entre Ríos,NEA,2017,4,137,0,s/d
88,Entre Ríos,NEA,2017,5,52,0,s/d
89,Entre Ríos,NEA,2017,6,100,0,s/d
90,Entre Ríos,NEA,2017,7,290,0,s/d
91,Entre Ríos,NEA,2017,8,180,0,s/d
92,Entre Ríos,NEA,2017,9,90,0,s/d
93,Entre Ríos,NEA,2017,10,105,0,s/d
94,Entre Ríos,NEA,2017,11,236,0,s/d
95,Entre Ríos,NEA,2017,12,449,0,s/d
96,Formosa,Norte,2017,1,856,0,10
97,Formosa,Norte,2017,2,428,0,10
98,Formosa,Norte,2017,3,180,0,10
99,Formosa,Norte,2017,4,99,0,10
100,Formosa,Norte,2017,5,7,0,10
101,Formosa,Norte,2017,6,340,0,10
102,Formosa,Norte,2017,7,3865,0,10
103,Formosa,Norte,2017,8,7437,0,10
104,Formosa,Norte,2017,9,4075,0,10
105,Formosa,Norte,2017,10,2418,0,10
106,Formosa,Norte,2017,11,2075,0,10
107,Formosa,Norte,2017,12,1116,0,10
108,Jujuy,NOA,2017,1,53,0,51
109,Jujuy,NOA,2017,2,29,0,51
110,Jujuy,NOA,2017,3,15,0,51
111,Jujuy,NOA,2017,4,10,0,51
112,Jujuy,NOA,2017,5,12,0,51
113,Jujuy,NOA,2017,6,146,0,51
114,Jujuy,NOA,2017,7,153,0,51
115,Jujuy,NOA,2017,8,266,0,51
116,Jujuy,NOA,2017,9,126,0,51
117,Jujuy,NOA,2017,10,261,0,51
118,Jujuy,NOA,2017,11,195,0,51
119,Jujuy,NOA,2017,12,64,0,51
120,La Pampa,Pampeana,2017,1,19009,0,89
121,La Pampa,Pampeana,2017,2,814,0,89
122,La Pampa,Pampeana,2017,3,741,0,89
123,La Pampa,Pampeana,2017,4,57,0,89
124,La Pampa,Pampeana,2017,5,18,0,89
125,La Pampa,Pampeana,2017,6,46,0,89
126,La Pampa,Pampeana,2017,7,63,0,89
127,La Pampa,Pampeana,2017,8,690,0,89
128,La Pampa,Pampeana,2017,9,336,0,89
129,La Pampa,Pampeana,2017,10,229,0,89
130,La Pampa,Pampeana,2017,11,465,0,89
131,La Pampa,Pampeana,2017,12,1512,0,89
132,La Rioja,Centro,2017,1,94,0,40
133,La Rioja,Centro,2017,2,14,0,40
134,La Rioja,Centro,2017,3,9,0,40
135,La Rioja,Centro,2017,4,18,0,40
136,La Rioja,Centro,2017,5,27,0,40
137,La Rioja,Centro,2017,6,61,0,40
138,La Rioja,Centro,2017,7,64,0,40
139,La Rioja,Centro,2017,8,318,0,40
140,La Rioja,Centro,2017,9,1874,0,40
141,La Rioja,Centro,2017,10,2306,0,40
142,La Rioja,Centro,2017,11,1389,0,40
143,La Rioja,Centro,2017,12,66,0,40
144,Mendoza,Pampeana,2017,1,1903,0,185
145,Mendoza,Pampeana,2017,2,371,0,185
146,Mendoza,Pampeana,2017,3,200,0,185
147,Mendoza,Pampeana,2017,4,90,0,185
148,Mendoza,Pampeana,2017,5,83,0,185
149,Mendoza,Pampeana,2017,6,291,0,185
150,Mendoza,Pampeana,2017,7,493,0,185
151,Mendoza,Pampeana,2017,8,940,0,185
152,Mendoza,Pampeana,2017,9,583,0,185
153,Mendoza,Pampeana,2017,10,433,0,185
154,Mendoza,Pampeana,2017,11,545,0,185
155,Mendoza,Pampeana,2017,12,309,0,185
156,Misiones,NEA,2017,1,99,0,21
157,Misiones,NEA,2017,2,109,0,21
158,Misiones,NEA,2017,3,140,0,21
159,Misiones,NEA,2017,4,97,0,21
160,Misiones,NEA,2017,5,16,0,21
161,Misiones,NEA,2017,6,244,0,21
162,Misiones,NEA,2017,7,1961,0,21
163,Misiones,NEA,2017,8,1358,0,21
164,Misiones,NEA,2017,9,853,0,21
165,Misiones,NEA,2017,10,117,0,21
166,Misiones,NEA,2017,11,308,0,21
167,Misiones,NEA,2017,12,167,0,21
168,Neuquén,Pampeana,2017,1,429,0,34
169,Neuquén,Pampeana,2017,2,286,0,34
170,Neuquén,Pampeana,2017,3,266,0,34
171,Neuquén,Pampeana,2017,4,208,0,34
172,Neuquén,Pampeana,2017,5,121,0,34
173,Neuquén,Pampeana,2017,6,85,0,34
174,Neuquén,Pampeana,2017,7,131,0,34
175,Neuquén,Pampeana,2017,8,197,0,34
176,Neuquén,Pampeana,2017,9,198,0,34
177,Neuquén,Pampeana,2017,10,98,0,34
178,Neuquén,Pampeana,2017,11,176,0,34
179,Neuquén,Pampeana,2017,12,196,0,34
180,Río Negro,Pampeana,2017,1,2936,0,70
181,Río Negro,Pampeana,2017,2,3505,0,70
182,Río Negro,Pampeana,2017,3,574,0,70
183,Río Negro,Pampeana,2017,4,43,0,70
184,Río Negro,Pampeana,2017,5,26,0,70
185,Río Negro,Pampeana,2017,6,55,0,70
186,Río Negro,Pampeana,2017,7,87,0,70
187,Río Negro,Pampeana,2017,8,381,0,70
188,Río Negro,Pampeana,2017,9,310,0,70
189,Río Negro,Pampeana,2017,10,156,0,70
190,Río Negro,Pampeana,2017,11,166,0,70
191,Río Negro,Pampeana,2017,12,1292,0,70
192,Salta,NOA,2017,1,518,0,13
193,Salta,NOA,2017,2,171,0,13
194,Salta,NOA,2017,3,18,0,13
195,Salta,NOA,2017,4,13,0,13
196,Salta,NOA,2017,5,30,0,13
197,Salta,NOA,2017,6,207,0,13
198,Salta,NOA,2017,7,449,0,13
199,Salta,NOA,2017,8,1645,0,13
200,Salta,NOA,2017,9,2901,0,13
201,Salta,NOA,2017,10,2048,0,13
202,Salta,NOA,2017,11,2302,0,13
203,Salta,NOA,2017,12,551,0,13
204,San Juan,Centro,2017,1,266,0,5
205,San Juan,Centro,2017,2,24,0,5
206,San Juan,Centro,2017,3,32,0,5
207,San Juan,Centro,2017,4,16,0,5
208,San Juan,Centro,2017,5,33,0,5
209,San Juan,Centro,2017,6,121,0,5
210,San Juan,Centro,2017,7,138,0,5
211,San Juan,Centro,2017,8,205,0,5
212,San Juan,Centro,2017,9,207,0,5
213,San Juan,Centro,2017,10,233,0,5
214,San Juan,Centro,2017,11,839,0,5
215,San Juan,Centro,2017,12,11,0,5
216,San Luis,Centro,2017,1,1461,0,35
217,San Luis,Centro,2017,2,81,0,35
218,San Luis,Centro,2017,3,72,0,35
219,San Luis,Centro,2017,4,12,0,35
220,San Luis,Centro,2017,5,11,0,35
221,San Luis,Centro,2017,6,96,0,35
222,San Luis,Centro,2017,7,86,0,35
223,San Luis,Centro,2017,8,410,0,35
224,San Luis,Centro,2017,9,436,0,35
225,San Luis,Centro,2017,10,2886,0,35
226,San Luis,Centro,2017,11,473,0,35
227,San Luis,Centro,2017,12,234,0,35
228,Santa Cruz,Pampeana,2017,1,21,0,4
229,Santa Cruz,Pampeana,2017,2,29,0,4
230,Santa Cruz,Pampeana,2017,3,13,0,4
231,Santa Cruz,Pampeana,2017,4,12,0,4
232,Santa Cruz,Pampeana,2017,5,10,0,4
233,Santa Cruz,Pampeana,2017,6,8,0,4
234,Santa Cruz,Pampeana,2017,7,14,0,4
235,Santa Cruz,Pampeana,2017,8,10,0,4
236,Santa Cruz,Pampeana,2017,9,33,0,4
237,Santa Cruz,Pampeana,2017,10,19,0,4
238,Santa Cruz,Pampeana,2017,11,11,0,4
239,Santa Cruz,Pampeana,2017,12,35,0,4
240,Santa Fe,,2017,1,262,0,s/d
241,Santa Fe,,2017,2,204,0,s/d
242,Santa Fe,,2017,3,304,0,s/d
243,Santa Fe,,2017,4,636,0,s/d
244,Santa Fe,,2017,5,384,0,s/d
245,Santa Fe,,2017,6,1350,0,s/d
246,Santa Fe,,2017,7,3316,0,s/d
247,Santa Fe,,2017,8,3792,0,s/d
248,Santa Fe,,2017,9,1815,0,s/d
249,Santa Fe,,2017,10,1256,0,s/d
250,Santa Fe,,2017,11,2308,0,s/d
251,Santa Fe,,2017,12,1855,0,s/d
252,Santiago del Estero,,2017,1,296,0,11
253,Santiago del Estero,,2017,2,133,0,11
254,Santiago del Estero,,2017,3,281,0,11
255,Santiago del Estero,,2017,4,264,0,11
256,Santiago del Estero,,2017,5,198,0,11
257,Santiago del Estero,,2017,6,966,0,11
258,Santiago del Estero,,2017,7,3105,0,11
259,Santiago del Estero,,2017,8,4642,0,11
260,Santiago del Estero,,2017,9,4429,0,11
261,Santiago del Estero,,2017,10,2173,0,11
262,Santiago del Estero,,2017,11,1918,0,11
263,Santiago del Estero,,2017,12,501,0,11
264,Tierra del Fuego,,2017,1,4,0,s/d
265,Tierra del Fuego,,2017,2,9,0,s/d
266,Tierra del Fuego,,2017,3,10,0,s/d
267,Tierra del Fuego,,2017,4,2,0,s/d
268,Tierra del Fuego,,2017,5,16,0,s/d
269,Tierra del Fuego,,2017,6,11,0,s/d
270,Tierra del Fuego,,2017,7,7,0,s/d
271,Tierra del Fuego,,2017,8,6,0,s/d
272,Tierra del Fuego,,2017,9,105,0,s/d
273,Tierra del Fuego,,2017,10,0,0,s/d
274,Tierra del Fuego,,2017,11,2,0,s/d
275,Tierra del Fuego,,2017,12,6,0,s/d
276,Tucumán,NOA,2017,1,44,0,11
277,Tucumán,NOA,2017,2,20,0,11
278,Tucumán,NOA,2017,3,8,0,11
279,Tucumán,NOA,2017,4,3,0,11
280,Tucumán,NOA,2017,5,4,0,11
281,Tucumán,NOA,2017,6,106,0,11
282,Tucumán,NOA,2017,7,570,0,11
283,Tucumán,NOA,2017,8,1412,0,11
284,Tucumán,NOA,2017,9,1088,0,11
285,Tucumán,NOA,2017,10,542,0,11
286,Tucumán,NOA,2017,11,152,0,11
287,Tucumán,NOA,2017,12,34,0,11
288,Buenos Aires,Pampeana,2018,1,864,0,45
289,Buenos Aires,Pampeana,2018,2,2014,0,45
290,Buenos Aires,Pampeana,2018,3,1291,0,45
291,Buenos Aires,Pampeana,2018,4,405,0,45
292,Buenos Aires,Pampeana,2018,5,268,0,45
293,Buenos Aires,Pampeana,2018,6,559,0,45
294,Buenos Aires,Pampeana,2018,7,297,0,45
295,Buenos Aires,Pampeana,2018,8,1154,0,45
296,Buenos Aires,Pampeana,2018,9,898,0,45
297,Buenos Aires,Pampeana,2018,10,582,0,45
298,Buenos Aires,Pampeana,2018,11,391,0,45
299,Buenos Aires,Pampeana,2018,12,440,0,45
300,Catamarca,NOA,2018,1,29,0,146
301,Catamarca,NOA,2018,2,11,0,146
302,Catamarca,NOA,2018,3,36,0,146
303,Catamarca,NOA,2018,4,15,0,146
304,Catamarca,NOA,2018,5,29,0,146
305,Catamarca,NOA,2018,6,86,0,146
306,Catamarca,NOA,2018,7,65,0,146
307,Catamarca,NOA,2018,8,191,0,146
308,Catamarca,NOA,2018,9,382,0,146
309,Catamarca,NOA,2018,10,49,0,146
310,Catamarca,NOA,2018,11,70,0,146
311,Catamarca,NOA,2018,12,30,0,146
312,Chaco,Norte,2018,1,670,0,8
313,Chaco,Norte,2018,2,132,0,8
314,Chaco,Norte,2018,3,179,0,8
315,Chaco,Norte,2018,4,603,0,8
316,Chaco,Norte,2018,5,149,0,8
317,Chaco,Norte,2018,6,348,0,8
318,Chaco,Norte,2018,7,873,0,8
319,Chaco,Norte,2018,8,5448,0,8
320,Chaco,Norte,2018,9,3717,0,8
321,Chaco,Norte,2018,10,564,0,8
322,Chaco,Norte,2018,11,217,0,8
323,Chaco,Norte,2018,12,354,0,8
324,Chubut,Pampeana,2018,1,34,0,25
325,Chubut,Pampeana,2018,2,99,0,25
326,Chubut,Pampeana,2018,3,15,0,25
327,Chubut,Pampeana,2018,4,10,0,25
328,Chubut,Pampeana,2018,5,6,0,25
329,Chubut,Pampeana,2018,6,12,0,25
330,Chubut,Pampeana,2018,7,10,0,25
331,Chubut,Pampeana,2018,8,20,0,25
332,Chubut,Pampeana,2018,9,2,0,25
333,Chubut,Pampeana,2018,10,14,0,25
334,Chubut,Pampeana,2018,11,13,0,25
335,Chubut,Pampeana,2018,12,11,0,25
336,CABA,Pampeana,2018,1,0,0,1
337,CABA,Pampeana,2018,2,0,0,1
338,CABA,Pampeana,2018,3,1,0,1
339,CABA,Pampeana,2018,4,0,0,1
340,CABA,Pampeana,2018,5,0,0,1
341,CABA,Pampeana,2018,6,1,0,1
342,CABA,Pampeana,2018,7,0,0,1
343,CABA,Pampeana,2018,8,0,0,1
344,CABA,Pampeana,2018,9,0,0,1
345,CABA,Pampeana,2018,10,0,0,1
346,CABA,Pampeana,2018,11,0,0,1
347,CABA,Pampeana,2018,12,0,0,1
348,Corrientes,NEA,2018,1,1139,0,15
349,Corrientes,NEA,2018,2,786,0,15
350,Corrientes,NEA,2018,3,1112,0,15
351,Corrientes,NEA,2018,4,873,0,15
352,Corrientes,NEA,2018,5,345,0,15
353,Corrientes,NEA,2018,6,439,0,15
354,Corrientes,NEA,2018,7,726,0,15
355,Corrientes,NEA,2018,8,5159,0,15
356,Corrientes,NEA,2018,9,2319,0,15
357,Corrientes,NEA,2018,10,460,0,15
358,Corrientes,NEA,2018,11,184,0,15
359,Corrientes,NEA,2018,12,174,0,15
360,Córdoba,Centro,2018,1,140,0,50
361,Córdoba,Centro,2018,2,237,0,50
362,Córdoba,Centro,2018,3,441,0,50
363,Córdoba,Centro,2018,4,131,0,50
364,Córdoba,Centro,2018,5,56,0,50
365,Córdoba,Centro,2018,6,145,0,50
366,Córdoba,Centro,2018,7,229,0,50
367,Córdoba,Centro,2018,8,694,0,50
368,Córdoba,Centro,2018,9,529,0,50
369,Córdoba,Centro,2018,10,458,0,50
370,Córdoba,Centro,2018,11,89,0,50
371,Córdoba,Centro,2018,12,92,0,50
372,Entre Ríos,NEA,2018,1,782,0,22
373,Entre Ríos,NEA,2018,2,1090,0,22
374,Entre Ríos,NEA,2018,3,807,0,22
375,Entre Ríos,NEA,2018,4,204,0,22
376,Entre Ríos,NEA,2018,5,76,0,22
377,Entre Ríos,NEA,2018,6,174,0,22
378,Entre Ríos,NEA,2018,7,148,0,22
379,Entre Ríos,NEA,2018,8,1459,0,22
380,Entre Ríos,NEA,2018,9,1202,0,22
381,Entre Ríos,NEA,2018,10,586,0,22
382,Entre Ríos,NEA,2018,11,156,0,22
383,Entre Ríos,NEA,2018,12,120,0,22
384,Formosa,Norte,2018,1,241,0,4
385,Formosa,Norte,2018,2,295,0,4
386,Formosa,Norte,2018,3,91,0,4
387,Formosa,Norte,2018,4,1390,0,4
388,Formosa,Norte,2018,5,900,0,4
389,Formosa,Norte,2018,6,547,0,4
390,Formosa,Norte,2018,7,788,0,4
391,Formosa,Norte,2018,8,10231,0,4
392,Formosa,Norte,2018,9,4946,0,4
393,Formosa,Norte,2018,10,294,0,4
394,Formosa,Norte,2018,11,80,0,4
395,Formosa,Norte,2018,12,341,0,4
396,Jujuy,NOA,2018,1,10,0,132
